Freq.	V(n001)
1.86120000000000e+05	7.04925191314062e-10,-1.17536288347337e-09
1.86130000000000e+05	7.20259475249496e-10,-7.05856671037275e-10
1.86140000000000e+05	9.59760289039200e-10,-1.04455532608108e-09
1.86150000000000e+05	1.68079865296090e-09,-1.13236289505267e-09
1.86160000000000e+05	1.85207021327519e-09,-1.71525719310624e-09
1.86170000000000e+05	2.49471501078100e-09,-2.64973035193088e-09
1.86180000000000e+05	2.07368182555820e-09,-2.24268756727983e-09
1.86190000000000e+05	2.50840223490422e-09,-3.03038199179827e-09
1.86200000000000e+05	4.06371918284560e-09,-1.92472576332949e-09
1.86210000000000e+05	3.11635626106038e-09,-4.57678811341061e-09
1.86220000000000e+05	3.40062754270729e-09,-5.53613400867684e-09
1.86230000000000e+05	3.59442584027437e-09,-6.34375088300154e-09
1.86240000000000e+05	3.95198198168315e-09,-7.79973423650999e-09
1.86250000000000e+05	5.01267045854379e-09,-1.05628866519065e-08
1.86260000000000e+05	3.39770043284819e-09,-9.27558922327258e-09
1.86270000000000e+05	3.87600710728605e-09,-1.18032326337746e-08
1.86280000000000e+05	1.68514525844842e-09,-2.34994537248109e-08
1.86290000000000e+05	3.88613619686568e-09,-1.82914172949277e-08
1.86300000000000e+05	1.62907730622561e-09,-2.52715584632998e-08
1.86310000000000e+05	2.08428751724556e-08,-2.31743488725418e-08
1.86320000000000e+05	1.82489282505142e-08,-4.92711752885713e-08
1.86330000000000e+05	6.00761968280959e-08,-1.93082335075152e-07
1.86340000000000e+05	-2.75460728543391e-08,9.18196918859396e-08
1.86350000000000e+05	-1.08484112808486e-08,3.44110695393908e-08
1.86360000000000e+05	-2.08724212893159e-08,9.44976802012820e-08
1.86370000000000e+05	-5.48262260721664e-09,1.38821226402118e-08
1.86380000000000e+05	-4.04823880237364e-09,1.23596161423191e-08
1.86390000000000e+05	-8.53489306549857e-09,-1.98596704923929e-09
1.86400000000000e+05	-6.24656955187689e-09,2.32149666111641e-09
1.86410000000000e+05	-5.38791084369486e-09,2.86176735009928e-09
1.86420000000000e+05	-7.19928698277227e-09,4.32018595886891e-10
1.86430000000000e+05	-7.21175906404352e-09,3.74513790749291e-10
1.86440000000000e+05	-7.54110932447363e-09,-1.32037333509051e-09
1.86450000000000e+05	-7.90522950852637e-09,1.50904228354591e-10
1.86460000000000e+05	-8.34534114931579e-09,5.29898519234534e-10
1.86470000000000e+05	-8.58459919455362e-09,-1.56078271241054e-09
1.86480000000000e+05	-9.14839335808063e-09,-3.48073867347469e-10
1.86490000000000e+05	-1.03092150973377e-08,9.83384059692532e-11
1.86500000000000e+05	-8.95605976936563e-09,2.58118097200147e-10
1.86510000000000e+05	-9.52852209721555e-09,6.52879059265569e-10
1.86520000000000e+05	-1.01391299488960e-08,1.59078936019277e-09
1.86530000000000e+05	-9.96943451508104e-09,1.46748524106997e-09
1.86540000000000e+05	-1.00485616635071e-08,1.85251658154365e-09
1.86550000000000e+05	-1.01344882156467e-08,2.67017814548071e-09
1.86560000000000e+05	-1.00039928888446e-08,2.97994705125266e-09
1.86570000000000e+05	-9.37329873460392e-09,3.50866568017043e-09
1.86580000000000e+05	-1.03426509096933e-08,3.78939824482883e-09
1.86590000000000e+05	-9.93837349106287e-09,4.26066265169603e-09
1.86600000000000e+05	-9.65441290866074e-09,4.43065495354621e-09
1.86610000000000e+05	-9.34660861500928e-09,5.08512194963431e-09
1.86620000000000e+05	-8.98534720688709e-09,5.47994130080619e-09
1.86630000000000e+05	-8.86739888843045e-09,5.58299785542036e-09
1.86640000000000e+05	-8.40889808807807e-09,5.96447961707994e-09
1.86650000000000e+05	-8.13846217640059e-09,6.24075859681117e-09
1.86660000000000e+05	-7.48952627479247e-09,6.36338858512542e-09
1.86670000000000e+05	-7.14447193752271e-09,6.51901826551161e-09
1.86680000000000e+05	-6.59943353145645e-09,6.94307453384401e-09
1.86690000000000e+05	-6.39294398688749e-09,6.66406465286827e-09
1.86700000000000e+05	-6.04065310949754e-09,6.60863187980300e-09
1.86710000000000e+05	-5.62932851260843e-09,7.02733528641184e-09
1.86720000000000e+05	-5.33870265524613e-09,6.76667794858537e-09
1.86730000000000e+05	-5.09081786946143e-09,6.50858784259010e-09
1.86740000000000e+05	-4.69655791038036e-09,6.80943684333647e-09
1.86750000000000e+05	-4.45915197321287e-09,6.66238412644022e-09
1.86760000000000e+05	-3.85228434971693e-09,6.81283102863869e-09
1.86770000000000e+05	-4.00839438218745e-09,6.50631231449710e-09
1.86780000000000e+05	-3.77049380515434e-09,6.52573658610594e-09
1.86790000000000e+05	-3.89380950022004e-09,5.93366920992758e-09
1.86800000000000e+05	-3.63476191838960e-09,6.13424261899685e-09
1.86810000000000e+05	-3.74521381827593e-09,6.17360030863851e-09
1.86820000000000e+05	-3.03956368585482e-09,6.03777757532340e-09
1.86830000000000e+05	-3.00850155975912e-09,6.04444266186761e-09
1.86840000000000e+05	-3.34504416788612e-09,6.08440565338556e-09
1.86850000000000e+05	-2.76526511005276e-09,6.05878008221807e-09
1.86860000000000e+05	-2.64558466804489e-09,6.07485807914424e-09
1.86870000000000e+05	-2.30963047141937e-09,6.17642810126574e-09
1.86880000000000e+05	-2.21335426296049e-09,6.19805210393898e-09
1.86890000000000e+05	-2.10136119702766e-09,6.22251036227771e-09
1.86900000000000e+05	-1.68967337925147e-09,6.41332638430301e-09
1.86910000000000e+05	-1.47701578583652e-09,6.53657238748031e-09
1.86920000000000e+05	-5.68785461909918e-09,6.52857962388980e-09
1.86930000000000e+05	-1.08416042991772e-09,7.35383439311143e-09
1.86940000000000e+05	-1.61336721776101e-09,9.98027798471572e-09
1.86950000000000e+05	3.85193562026550e-09,-4.77683104686492e-09
1.86960000000000e+05	1.89931845803486e-09,1.39932909365503e-09
1.86970000000000e+05	1.12443299598521e-09,-3.51282236852899e-09
1.86980000000000e+05	4.71903730617632e-09,7.80736112323639e-09
1.86990000000000e+05	5.73578869870061e-09,5.09559473543824e-09
1.87000000000000e+05	8.57043268873470e-08,-2.08853226481354e-07
1.87010000000000e+05	1.34903178439767e-08,7.99275373816148e-10
1.87020000000000e+05	3.44927573869627e-08,-9.22077519525977e-09
1.87030000000000e+05	-7.08767713243482e-08,4.00008483877726e-08
1.87040000000000e+05	-1.95089431721562e-08,1.54170018101288e-08
1.87050000000000e+05	-2.22070567594935e-08,1.38682155788253e-08
1.87060000000000e+05	2.15086487141631e-09,7.66449725215357e-09
1.87070000000000e+05	-1.57561325328219e-10,7.47135074860561e-09
1.87080000000000e+05	2.33031762386191e-09,5.82157479744168e-09
1.87090000000000e+05	4.57604609066091e-10,6.25344414548399e-09
1.87100000000000e+05	6.55295309028086e-10,5.70690672418174e-09
1.87110000000000e+05	2.42388280518489e-09,4.79692436847941e-09
1.87120000000000e+05	2.17576477218124e-09,4.32090207147330e-09
1.87130000000000e+05	3.07340222912203e-09,3.39705473925344e-09
1.87140000000000e+05	1.73408650850526e-09,3.59137910603163e-09
1.87150000000000e+05	2.13501607823081e-09,2.88450347078769e-09
1.87160000000000e+05	2.31375720331738e-09,2.11667756532696e-09
1.87170000000000e+05	2.29840563725117e-09,1.71373060214461e-09
1.87180000000000e+05	2.28062875248027e-09,1.05668105254690e-09
1.87190000000000e+05	2.11762152992053e-09,1.23902635681861e-09
1.87200000000000e+05	2.02195128366222e-09,4.19205012933789e-10
1.87210000000000e+05	1.88623315364927e-09,-1.61978323613455e-10
1.87220000000000e+05	1.58083120416383e-09,-3.84903825860560e-10
1.87230000000000e+05	1.34366140893298e-09,-7.96360532631300e-10
1.87240000000000e+05	1.70631294725068e-09,-1.03282012956816e-09
1.87250000000000e+05	7.76216831117072e-10,-1.41129785963147e-09
1.87260000000000e+05	5.25788091184678e-10,-1.60231738053378e-09
1.87270000000000e+05	-2.25340553704865e-10,-2.07128152704202e-09
1.87280000000000e+05	-3.79689783426822e-10,-2.07359538881024e-09
1.87290000000000e+05	-7.50492193398802e-10,-2.00381610355239e-09
1.87300000000000e+05	-9.91311068871080e-10,-2.41853602260604e-09
1.87310000000000e+05	-1.34438124302216e-09,-2.38864009136718e-09
1.87320000000000e+05	-1.78843843075828e-09,-2.46805194207338e-09
1.87330000000000e+05	-1.98847547574370e-09,-2.34658794833516e-09
1.87340000000000e+05	-2.30577452754747e-09,-2.30181389991846e-09
1.87350000000000e+05	-2.41928728445362e-09,-2.16666602718679e-09
1.87360000000000e+05	-2.74081054144309e-09,-2.11035210236347e-09
1.87370000000000e+05	-3.03331072086942e-09,-2.09468296189723e-09
1.87380000000000e+05	-3.06930489058829e-09,-1.78682003879045e-09
1.87390000000000e+05	-3.25148117275502e-09,-1.69629748136473e-09
1.87400000000000e+05	-3.45300676815567e-09,-1.47357702852525e-09
1.87410000000000e+05	-3.46759318676926e-09,-1.44319419512339e-09
1.87420000000000e+05	-3.46660128104346e-09,-1.27198011105302e-09
1.87430000000000e+05	-3.95626963528940e-09,-1.48042826056958e-09
1.87440000000000e+05	-3.79059439332530e-09,-1.24112069864715e-09
1.87450000000000e+05	-3.81570644313344e-09,-1.14212379296977e-09
1.87460000000000e+05	-3.76913719858731e-09,-1.10642236266099e-09
1.87470000000000e+05	-3.78626242135953e-09,-1.07073196185919e-09
1.87480000000000e+05	-4.02962043959540e-09,-6.22411346687354e-10
1.87490000000000e+05	-3.82801582994901e-09,-1.06123777000767e-09
1.87500000000000e+05	-3.94275192442295e-09,-1.01026810166680e-09
1.87510000000000e+05	-3.45968526775297e-09,-1.62540663943740e-09
1.87520000000000e+05	-3.81094306551536e-09,-1.45037802074200e-09
1.87530000000000e+05	-4.46728272988776e-09,-1.29733717815421e-09
1.87540000000000e+05	-3.32291734536481e-09,-2.07927065984824e-09
1.87550000000000e+05	-3.63166565754498e-09,-2.23767635612343e-09
1.87560000000000e+05	-3.07258672156338e-09,-4.56440550501687e-09
1.87570000000000e+05	-3.97594320604131e-09,-3.12112687497410e-09
1.87580000000000e+05	-4.39409901181524e-09,-4.48568398097972e-09
1.87590000000000e+05	-2.94512220786037e-09,1.43888241885390e-10
1.87600000000000e+05	-3.69948236407267e-09,-2.83540140119198e-09
1.87610000000000e+05	-2.18557409629586e-09,-2.88904084187964e-09
1.87620000000000e+05	-6.58695896944869e-09,-6.36492944964599e-09
1.87630000000000e+05	-6.42691868934036e-09,-7.65303318849142e-09
1.87640000000000e+05	-9.23007121846814e-11,-1.50514964927155e-08
1.87650000000000e+05	-8.54296985728042e-09,-1.62808128033518e-08
1.87660000000000e+05	-1.25108285122462e-08,-3.90231275382791e-08
1.87670000000000e+05	-9.37823234992124e-10,7.09448192744018e-08
1.87680000000000e+05	-1.33268338185897e-08,1.30367574449648e-08
1.87690000000000e+05	-5.22513523026256e-08,-1.17551355381071e-08
1.87700000000000e+05	2.29557679033857e-08,1.87901188922151e-08
1.87710000000000e+05	7.50970549853711e-09,1.03614791383028e-08
1.87720000000000e+05	3.61519820611568e-09,5.26644450193660e-09
1.87730000000000e+05	1.66217784454297e-09,6.28150277427586e-09
1.87740000000000e+05	8.66595392844925e-10,5.79141276179562e-09
1.87750000000000e+05	-1.98925128961324e-09,2.65459533947502e-09
1.87760000000000e+05	-1.69657623965943e-09,3.23447953064407e-09
1.87770000000000e+05	-2.69689583079561e-09,1.90856213486961e-09
1.87780000000000e+05	-1.75134646786714e-09,4.02904194252455e-09
1.87790000000000e+05	-2.33548973016941e-09,3.41131869811727e-09
1.87800000000000e+05	-2.14165942886481e-09,2.61533666102156e-09
1.87810000000000e+05	-2.98173443734097e-09,3.00388438570395e-09
1.87820000000000e+05	-3.18992160236909e-09,2.72923995765306e-09
1.87830000000000e+05	-3.76402289047108e-09,3.88398754614273e-09
1.87840000000000e+05	-3.83576795179041e-09,3.41664326658933e-09
1.87850000000000e+05	-4.02719563492027e-09,4.03116137388927e-09
1.87860000000000e+05	-4.23983185115992e-09,2.76174356767680e-09
1.87870000000000e+05	-4.43185515575046e-09,3.10812671707064e-09
1.87880000000000e+05	-5.66779671859151e-09,3.01629153538920e-09
1.87890000000000e+05	-4.81037276295254e-09,3.50193349406144e-09
1.87900000000000e+05	-5.06221225180311e-09,3.82974519843222e-09
1.87910000000000e+05	-4.68335106133235e-09,3.30676827773083e-09
1.87920000000000e+05	-5.03859383559980e-09,3.89666207954203e-09
1.87930000000000e+05	-5.02521281907892e-09,4.20078195474226e-09
1.87940000000000e+05	-5.42121317341591e-09,4.48943604487178e-09
1.87950000000000e+05	-5.41936798367057e-09,4.79675188923096e-09
1.87960000000000e+05	-5.41334985007077e-09,5.26571269821561e-09
1.87970000000000e+05	-5.40122122933292e-09,5.46049702153499e-09
1.87980000000000e+05	-5.29058559193646e-09,5.82247808206415e-09
1.87990000000000e+05	-5.55015741315924e-09,6.13317845260364e-09
1.88000000000000e+05	-5.26470766531140e-09,6.52580833135415e-09
1.88010000000000e+05	-5.13612315842547e-09,6.87283117535268e-09
1.88020000000000e+05	-4.77838289948155e-09,7.30909799993522e-09
1.88030000000000e+05	-4.53406955791810e-09,7.66299848802498e-09
1.88040000000000e+05	-4.28468128390633e-09,7.81796441651867e-09
1.88050000000000e+05	-3.86024604059444e-09,8.35092700646182e-09
1.88060000000000e+05	-3.45394581617675e-09,8.68660277952415e-09
1.88070000000000e+05	-2.94792886358893e-09,8.81572036777931e-09
1.88080000000000e+05	-2.45817328888542e-09,9.15668711326290e-09
1.88090000000000e+05	-1.88662038743279e-09,9.67768841344361e-09
1.88100000000000e+05	-1.35016298828004e-09,9.10191927293562e-09
1.88110000000000e+05	-7.21112952087720e-10,9.28347910125957e-09
1.88120000000000e+05	3.50731916550762e-11,9.01478265992797e-09
1.88130000000000e+05	5.79452063522250e-10,9.17838457517874e-09
1.88140000000000e+05	1.17897329487404e-09,8.92577223142932e-09
1.88150000000000e+05	2.32724781976605e-09,8.95355593650005e-09
1.88160000000000e+05	2.76679562986697e-09,8.35391515855804e-09
1.88170000000000e+05	3.12032331214535e-09,7.37129533638286e-09
1.88180000000000e+05	4.44086033705665e-09,7.73250225374715e-09
1.88190000000000e+05	4.96774381763070e-09,6.81252624310809e-09
1.88200000000000e+05	5.06553434394771e-09,4.72966683227626e-09
1.88210000000000e+05	6.04349538797294e-09,4.83743918982697e-09
1.88220000000000e+05	6.17186699872979e-09,3.50955950709861e-09
1.88230000000000e+05	8.86691335628776e-09,2.96882087002981e-09
1.88240000000000e+05	8.17331795070327e-09,1.16108602835110e-09
1.88250000000000e+05	7.93915389028638e-09,1.17724910910298e-09
1.88260000000000e+05	9.12192656528005e-09,-5.63903953219682e-09
1.88270000000000e+05	9.09463764511342e-09,-7.97789527537629e-09
1.88280000000000e+05	1.20415194172095e-08,-9.78409803679320e-09
1.88290000000000e+05	9.07988611313762e-09,-1.76554794439385e-08
1.88300000000000e+05	9.96772403017185e-09,-2.61619340179911e-08
1.88310000000000e+05	-2.25269111078281e-09,-4.57879979035029e-08
1.88320000000000e+05	-3.64495435762865e-09,-8.46037590443015e-08
1.88330000000000e+05	-4.86154729663628e-08,-3.63415774384219e-07
1.88340000000000e+05	4.34305916658274e-08,1.92939557800764e-07
1.88350000000000e+05	2.52615278789101e-08,8.10325587934306e-08
1.88360000000000e+05	2.75960772878772e-08,2.67100934980304e-08
1.88370000000000e+05	1.82691721480685e-08,3.94916660548544e-08
1.88380000000000e+05	1.53876580314450e-08,3.17810149644609e-08
1.88390000000000e+05	2.37905621716238e-08,2.67090110325902e-08
1.88400000000000e+05	1.90486997259429e-08,2.31484365059854e-08
1.88410000000000e+05	2.03500632890874e-08,2.15914127275364e-08
1.88420000000000e+05	1.49315547791438e-08,1.67456135992761e-08
1.88430000000000e+05	1.54379128725963e-08,1.54174179017698e-08
1.88440000000000e+05	1.49280073855634e-08,1.76889134661994e-08
1.88450000000000e+05	1.51611596119801e-08,1.27029473790983e-08
1.88460000000000e+05	1.50385664675672e-08,1.13346306812587e-08
1.88470000000000e+05	1.47560913718024e-08,1.19565390667547e-08
1.88480000000000e+05	1.48434365553001e-08,1.03300436206343e-08
1.88490000000000e+05	1.56490534682183e-08,9.09595001316738e-09
1.88500000000000e+05	1.38429823287154e-08,9.28804404080254e-09
1.88510000000000e+05	1.41908183533724e-08,8.53151176020862e-09
1.88520000000000e+05	1.36462872158915e-08,7.72844167014862e-09
1.88530000000000e+05	1.44228613938946e-08,7.42621677186836e-09
1.88540000000000e+05	1.45162387267054e-08,6.87717592341070e-09
1.88550000000000e+05	1.49462607931949e-08,6.74843432357763e-09
1.88560000000000e+05	1.50056195782415e-08,6.11101959989064e-09
1.88570000000000e+05	1.50432507539226e-08,5.62912564454743e-09
1.88580000000000e+05	1.56862124594683e-08,5.05918122457181e-09
1.88590000000000e+05	1.58979666188761e-08,4.52528306172755e-09
1.88600000000000e+05	1.67309116105225e-08,4.13404240410482e-09
1.88610000000000e+05	1.64826106179368e-08,3.30637991911670e-09
1.88620000000000e+05	1.67874354318720e-08,2.55019235659330e-09
1.88630000000000e+05	1.70788864649980e-08,2.32458591584630e-09
1.88640000000000e+05	1.73758986600849e-08,1.32462130959140e-09
1.88650000000000e+05	1.78029988383112e-08,4.78647277075857e-10
1.88660000000000e+05	1.76186501298580e-08,-3.79550579013423e-10
1.88670000000000e+05	1.78428636554467e-08,-1.28489425424869e-09
1.88680000000000e+05	1.76935416664460e-08,-2.44492609070087e-09
1.88690000000000e+05	1.79905107853352e-08,-3.18096540383850e-09
1.88700000000000e+05	1.79621633358907e-08,-4.11222473127274e-09
1.88710000000000e+05	1.77733774869518e-08,-5.48795685990643e-09
1.88720000000000e+05	1.75942981498556e-08,-6.34532862654836e-09
1.88730000000000e+05	1.72051210390214e-08,-7.41405244424276e-09
1.88740000000000e+05	1.70761179286289e-08,-8.27254482001520e-09
1.88750000000000e+05	1.65866187550885e-08,-9.28393752662754e-09
1.88760000000000e+05	1.61813260340622e-08,-1.00966033514327e-08
1.88770000000000e+05	1.54493026488068e-08,-1.11472287019140e-08
1.88780000000000e+05	1.48003774228680e-08,-1.19557478997553e-08
1.88790000000000e+05	1.39038311846014e-08,-1.30595778123842e-08
1.88800000000000e+05	1.31985842054146e-08,-1.36377925087843e-08
1.88810000000000e+05	1.25806280207533e-08,-1.41550288538578e-08
1.88820000000000e+05	1.11854304601824e-08,-1.50051751728213e-08
1.88830000000000e+05	1.03365180875178e-08,-1.54520441107592e-08
1.88840000000000e+05	9.06489359656834e-09,-1.56433793731697e-08
1.88850000000000e+05	8.46029744667610e-09,-1.61602528864276e-08
1.88860000000000e+05	7.68537789321501e-09,-1.63894836490481e-08
1.88870000000000e+05	5.59266070637910e-09,-1.63284266971793e-08
1.88880000000000e+05	5.26358914128536e-09,-1.63054980789739e-08
1.88890000000000e+05	5.27468840673268e-09,-1.53579016616125e-08
1.88900000000000e+05	2.48289312327344e-09,-1.69718255928127e-08
1.88910000000000e+05	1.95952723682499e-09,-1.63386506050544e-08
1.88920000000000e+05	-7.06364959931590e-10,-1.23084423556607e-08
1.88930000000000e+05	5.73109949987697e-10,-1.52554468417085e-08
1.88940000000000e+05	3.35002280338355e-10,-1.43154047835612e-08
1.88950000000000e+05	-2.45547017755893e-09,-1.49458387789595e-08
1.88960000000000e+05	-1.52359523337218e-09,-1.29069046453349e-08
