time	V(a)	V(b)	V(vc)	V(vr)	V(vs)
6.160383876001712e-03	5.865170e+00	4.264949e+00	4.263247e+00	1.164653e+01	1.021036e-01
6.160393802273741e-03	5.865170e+00	4.264949e+00	4.263247e+00	1.174810e+01	1.021036e-01
6.160403912388568e-03	5.865170e+00	4.264949e+00	4.263248e+00	1.185145e+01	1.021036e-01
6.160416892613741e-03	5.865170e+00	4.264949e+00	4.263248e+00	1.198402e+01	1.021036e-01
6.160431191974766e-03	5.865170e+00	4.264949e+00	4.263249e+00	1.212989e+01	1.021036e-01
6.160454415466729e-03	5.865170e+00	4.264949e+00	4.263249e+00	1.236642e+01	1.021036e-01
6.160492884560131e-03	5.865170e+00	4.264949e+00	4.263248e+00	1.275738e+01	1.021036e-01
6.160569822746936e-03	5.865170e+00	4.264949e+00	4.263246e+00	1.353760e+01	1.021036e-01
6.160624475152916e-03	5.865170e+00	4.264949e+00	4.263242e+00	1.409094e+01	1.021036e-01
6.160638138254411e-03	5.865170e+00	4.264949e+00	4.263241e+00	1.422911e+01	1.021036e-01
6.160665464457401e-03	5.865170e+00	4.264949e+00	4.263239e+00	1.450531e+01	1.021036e-01
6.160668776119936e-03	5.865170e+00	4.264949e+00	4.263239e+00	1.453863e+01	1.021036e-01
6.160675399445005e-03	5.865170e+00	4.264949e+00	4.263238e+00	1.460481e+01	1.021036e-01
6.160675503766816e-03	5.865170e+00	4.264949e+00	4.263238e+00	1.460584e+01	1.021036e-01
6.160675712410441e-03	5.865170e+00	4.264949e+00	4.263238e+00	1.460787e+01	1.021036e-01
6.160676129697689e-03	5.865170e+00	4.264949e+00	4.263238e+00	1.461189e+01	1.021036e-01
6.160676964272184e-03	5.865170e+00	4.264949e+00	4.263238e+00	1.461972e+01	1.021036e-01
6.160678633421175e-03	5.865170e+00	4.264949e+00	4.263238e+00	1.463459e+01	1.021036e-01
6.160681971719158e-03	5.865170e+00	4.264949e+00	4.263237e+00	1.466151e+01	1.021036e-01
6.160688648315123e-03	5.865170e+00	4.264949e+00	4.263237e+00	1.470598e+01	1.021036e-01
6.160702001507053e-03	5.865170e+00	4.264949e+00	4.263236e+00	1.476846e+01	1.021036e-01
6.160728707890913e-03	5.865170e+00	4.264949e+00	4.263233e+00	1.484242e+01	1.021036e-01
6.160752102887683e-03	5.865170e+00	4.264949e+00	4.263231e+00	1.487528e+01	1.021036e-01
6.160771313943394e-03	5.865170e+00	4.264949e+00	4.263229e+00	1.488709e+01	1.021036e-01
6.160786038123612e-03	5.865170e+00	4.264949e+00	4.263227e+00	1.489174e+01	1.021036e-01
6.160797808301548e-03	5.865170e+00	4.264949e+00	4.263226e+00	1.489392e+01	1.021036e-01
6.160810143203376e-03	5.865170e+00	4.264949e+00	4.263225e+00	1.489534e+01	1.021036e-01
6.160828059267901e-03	5.865170e+00	4.264949e+00	4.263223e+00	1.489660e+01	1.021036e-01
6.160846520935279e-03	5.865170e+00	4.264949e+00	4.263220e+00	1.489733e+01	1.021036e-01
6.160872910431363e-03	5.865170e+00	4.264949e+00	4.263217e+00	1.489781e+01	1.021036e-01
6.160908352206523e-03	5.865170e+00	4.264949e+00	4.263214e+00	1.489806e+01	1.021036e-01
6.160974039256533e-03	5.865170e+00	4.264949e+00	4.263206e+00	1.489818e+01	1.021036e-01
6.161051077336705e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.489820e+01	1.021036e-01
6.161148295865835e-03	5.865170e+00	4.264949e+00	4.263186e+00	1.489820e+01	1.021036e-01
6.161252655337151e-03	5.865170e+00	4.264949e+00	4.263174e+00	1.489820e+01	1.021036e-01
6.161391423322858e-03	5.865170e+00	4.264949e+00	4.263160e+00	1.489820e+01	1.021036e-01
6.161541928016318e-03	5.865170e+00	4.264949e+00	4.263146e+00	1.489820e+01	1.021036e-01
6.161686441832701e-03	5.865170e+00	4.264949e+00	4.263134e+00	1.489820e+01	1.021036e-01
6.161775387641026e-03	5.865170e+00	4.264949e+00	4.263128e+00	1.489820e+01	1.021036e-01
6.161824973848599e-03	5.865170e+00	4.264949e+00	4.263125e+00	1.489820e+01	1.021036e-01
6.161856546745358e-03	5.865170e+00	4.264949e+00	4.263124e+00	1.489820e+01	1.021036e-01
6.161871081432653e-03	5.865170e+00	4.264949e+00	4.263123e+00	1.489820e+01	1.021036e-01
6.161881226466446e-03	5.865170e+00	4.264949e+00	4.263122e+00	1.489820e+01	1.021036e-01
6.161893995020176e-03	5.865170e+00	4.264949e+00	4.263122e+00	1.489820e+01	1.021036e-01
6.161905534445697e-03	5.865170e+00	4.264949e+00	4.263121e+00	1.489820e+01	1.021036e-01
6.161919652631844e-03	5.865170e+00	4.264949e+00	4.263120e+00	1.489820e+01	1.021036e-01
6.161932656636842e-03	5.865170e+00	4.264949e+00	4.263120e+00	1.489820e+01	1.021036e-01
6.161945523036459e-03	5.865170e+00	4.264949e+00	4.263119e+00	1.489820e+01	1.021036e-01
6.161959225232989e-03	5.865170e+00	4.264949e+00	4.263119e+00	1.489820e+01	1.021036e-01
6.161972837460953e-03	5.865170e+00	4.264949e+00	4.263118e+00	1.489820e+01	1.021036e-01
6.161991138587996e-03	5.865170e+00	4.264949e+00	4.263117e+00	1.489820e+01	1.021036e-01
6.162007896251876e-03	5.865170e+00	4.264949e+00	4.263117e+00	1.489820e+01	1.021036e-01
6.162026810938537e-03	5.865170e+00	4.264949e+00	4.263116e+00	1.489820e+01	1.021036e-01
6.162051195138750e-03	5.865170e+00	4.264949e+00	4.263115e+00	1.489820e+01	1.021036e-01
6.162069881259950e-03	5.865170e+00	4.264949e+00	4.263115e+00	1.489820e+01	1.021036e-01
6.162088021836743e-03	5.865170e+00	4.264949e+00	4.263114e+00	1.489820e+01	1.021036e-01
6.162107593780017e-03	5.865170e+00	4.264949e+00	4.263113e+00	1.489820e+01	1.021036e-01
6.162128455395701e-03	5.865170e+00	4.264949e+00	4.263113e+00	1.489820e+01	1.021036e-01
6.162151761822035e-03	5.865170e+00	4.264949e+00	4.263113e+00	1.489820e+01	1.021036e-01
6.162180371261421e-03	5.865170e+00	4.264949e+00	4.263112e+00	1.489820e+01	1.021036e-01
6.162223731962607e-03	5.865170e+00	4.264949e+00	4.263112e+00	1.489820e+01	1.021036e-01
6.162266349672803e-03	5.865170e+00	4.264949e+00	4.263111e+00	1.489820e+01	1.021036e-01
6.162312370904223e-03	5.865170e+00	4.264949e+00	4.263111e+00	1.489820e+01	1.021036e-01
6.162366010160870e-03	5.865170e+00	4.264949e+00	4.263111e+00	1.489820e+01	1.021036e-01
6.162419624644200e-03	5.865170e+00	4.264949e+00	4.263112e+00	1.489820e+01	1.021036e-01
6.162471957080309e-03	5.865170e+00	4.264949e+00	4.263112e+00	1.489820e+01	1.021036e-01
6.162523536326078e-03	5.865170e+00	4.264949e+00	4.263113e+00	1.489820e+01	1.021036e-01
6.162576734914367e-03	5.865170e+00	4.264949e+00	4.263114e+00	1.489820e+01	1.021036e-01
6.162632084359903e-03	5.865170e+00	4.264949e+00	4.263116e+00	1.489820e+01	1.021036e-01
6.162701903199219e-03	5.865170e+00	4.264949e+00	4.263119e+00	1.489820e+01	1.021036e-01
6.162782037606509e-03	5.865170e+00	4.264949e+00	4.263124e+00	1.489820e+01	1.021036e-01
6.162884726715743e-03	5.865170e+00	4.264949e+00	4.263130e+00	1.489820e+01	1.021036e-01
6.163009797012336e-03	5.865170e+00	4.264949e+00	4.263139e+00	1.489820e+01	1.021036e-01
6.163183145435849e-03	5.865170e+00	4.264949e+00	4.263155e+00	1.489820e+01	1.021036e-01
6.163389869535655e-03	5.865170e+00	4.264949e+00	4.263180e+00	1.489820e+01	1.021036e-01
6.163625457357447e-03	5.865170e+00	4.264949e+00	4.263214e+00	1.489820e+01	1.021036e-01
6.163895253490343e-03	5.865170e+00	4.264949e+00	4.263262e+00	1.489820e+01	1.021036e-01
6.164236440577377e-03	5.865170e+00	4.264949e+00	4.263337e+00	1.489820e+01	1.021036e-01
6.164687814348562e-03	5.865170e+00	4.264949e+00	4.263462e+00	1.489820e+01	1.021036e-01
6.165344264833635e-03	5.865170e+00	4.264950e+00	4.263697e+00	1.489820e+01	1.021036e-01
6.166407998064551e-03	5.865170e+00	4.264950e+00	4.264161e+00	1.489820e+01	1.021036e-01
6.166972890306768e-03	5.865170e+00	4.264950e+00	4.264480e+00	1.489820e+01	1.021036e-01
6.167726079963058e-03	5.865170e+00	4.264950e+00	4.264963e+00	1.489820e+01	1.021036e-01
6.168080622240994e-03	5.865170e+00	4.264950e+00	4.265207e+00	1.489820e+01	1.021036e-01
6.168085981907835e-03	5.865170e+00	4.264950e+00	4.265211e+00	1.489820e+01	1.021036e-01
6.168093128130289e-03	5.865170e+00	4.264950e+00	4.265217e+00	1.489820e+01	1.021036e-01
6.168136005465013e-03	5.865170e+00	4.264950e+00	4.265248e+00	1.489820e+01	1.021036e-01
6.168153791253502e-03	5.865170e+00	4.264950e+00	4.265262e+00	1.489820e+01	1.021036e-01
6.168154372504724e-03	5.865170e+00	4.264950e+00	4.265262e+00	1.489820e+01	1.021036e-01
6.168155535007167e-03	5.865170e+00	4.264950e+00	4.265263e+00	1.489819e+01	1.021036e-01
6.168157198078133e-03	5.865170e+00	4.264950e+00	4.265264e+00	1.489809e+01	1.021036e-01
6.168158898312419e-03	5.865170e+00	4.264950e+00	4.265265e+00	1.489783e+01	1.021036e-01
6.168161230475404e-03	5.865170e+00	4.264950e+00	4.265267e+00	1.489713e+01	1.021036e-01
6.168164652264189e-03	5.865170e+00	4.264950e+00	4.265270e+00	1.489540e+01	1.021036e-01
6.168171495841761e-03	5.865170e+00	4.264950e+00	4.265275e+00	1.488972e+01	1.021036e-01
6.168185182996905e-03	5.865170e+00	4.264950e+00	4.265285e+00	1.487207e+01	1.021036e-01
6.168212557307192e-03	5.865170e+00	4.264950e+00	4.265306e+00	1.482175e+01	1.021036e-01
6.168267305927766e-03	5.865170e+00	4.264950e+00	4.265347e+00	1.469100e+01	1.021036e-01
6.168376803168914e-03	5.865170e+00	4.264950e+00	4.265431e+00	1.436354e+01	1.021036e-01
6.168595797651211e-03	5.865170e+00	4.264950e+00	4.265605e+00	1.349535e+01	1.021036e-01
6.169033786615803e-03	5.865170e+00	4.264950e+00	4.265974e+00	1.089596e+01	1.021036e-01
6.169909764544988e-03	5.865170e+00	4.264950e+00	4.266750e+00	4.052645e+00	1.021036e-01
6.169921691932781e-03	5.865170e+00	4.264950e+00	4.266761e+00	3.929279e+00	1.021036e-01
6.169991991025705e-03	5.865170e+00	4.264950e+00	4.266829e+00	3.167384e+00	1.021036e-01
6.170055953922267e-03	5.865170e+00	4.264950e+00	4.266890e+00	2.455350e+00	1.021036e-01
6.170064563757795e-03	5.865170e+00	4.264950e+00	4.266898e+00	2.358065e+00	1.021036e-01
6.170069340296001e-03	5.865170e+00	4.264950e+00	4.266903e+00	2.303873e+00	1.021036e-01
6.170071300320367e-03	5.865170e+00	4.264950e+00	4.266905e+00	2.281592e+00	1.021036e-01
6.170073338279727e-03	5.865170e+00	4.264950e+00	4.266907e+00	2.258396e+00	1.021036e-01
6.170075300960417e-03	5.865170e+00	4.264950e+00	4.266909e+00	2.236033e+00	1.021036e-01
6.170078831943974e-03	5.865170e+00	4.264950e+00	4.266912e+00	2.195748e+00	1.021036e-01
6.170082731253626e-03	5.865170e+00	4.264950e+00	4.266916e+00	2.151183e+00	1.021036e-01
6.170088618060700e-03	5.865170e+00	4.264950e+00	4.266922e+00	2.083727e+00	1.021036e-01
6.170098219470076e-03	5.865170e+00	4.264950e+00	4.266931e+00	1.973264e+00	1.021036e-01
6.170114186303199e-03	5.865170e+00	4.264950e+00	4.266946e+00	1.788248e+00	1.021036e-01
6.170146119969446e-03	5.865170e+00	4.264950e+00	4.266977e+00	1.413166e+00	1.021036e-01
6.170209987301940e-03	5.865170e+00	4.264950e+00	4.267040e+00	6.526019e-01	1.021036e-01
6.170234366220642e-03	5.865170e+00	4.264950e+00	4.267064e+00	3.853299e-01	1.021036e-01
6.170249548760324e-03	5.865170e+00	4.264950e+00	4.267078e+00	2.746409e-01	1.021036e-01
6.170257933854889e-03	5.865170e+00	4.264950e+00	4.267087e+00	2.521415e-01	1.021036e-01
6.170267123136128e-03	5.865170e+00	4.264950e+00	4.267096e+00	2.466416e-01	1.021036e-01
6.170277478183235e-03	5.865170e+00	4.264950e+00	4.267106e+00	2.421984e-01	1.021036e-01
6.170286932673635e-03	5.865170e+00	4.264950e+00	4.267116e+00	2.387652e-01	1.021036e-01
6.170305841654434e-03	5.865170e+00	4.264950e+00	4.267134e+00	2.333592e-01	1.021036e-01
6.170340476895103e-03	5.865170e+00	4.264950e+00	4.267169e+00	2.260033e-01	1.021036e-01
6.170409747376443e-03	5.865170e+00	4.264950e+00	4.267238e+00	2.161039e-01	1.021036e-01
6.170523112493150e-03	5.865170e+00	4.264950e+00	4.267352e+00	2.058059e-01	1.021036e-01
6.170680173503014e-03	5.865170e+00	4.264951e+00	4.267513e+00	1.970896e-01	1.021036e-01
6.170917473068496e-03	5.865170e+00	4.264951e+00	4.267761e+00	1.891656e-01	1.021036e-01
6.171278326825285e-03	5.865170e+00	4.264951e+00	4.268150e+00	1.818397e-01	1.021036e-01
6.171851798378993e-03	5.865170e+00	4.264951e+00	4.268795e+00	1.744704e-01	1.021036e-01
6.172624520293696e-03	5.865170e+00	4.264951e+00	4.269711e+00	1.676154e-01	1.021036e-01
6.173782775341794e-03	5.865170e+00	4.264951e+00	4.271183e+00	1.600546e-01	1.021036e-01
6.175820127809754e-03	5.865170e+00	4.264952e+00	4.273995e+00	1.500903e-01	1.021036e-01
6.178813841575063e-03	5.865170e+00	4.264953e+00	4.278460e+00	1.392570e-01	1.021036e-01
6.181989318918966e-03	5.865170e+00	4.264954e+00	4.283478e+00	1.308852e-01	1.021036e-01
6.185315520786127e-03	5.865170e+00	4.264955e+00	4.288897e+00	1.243565e-01	1.021036e-01
6.187352261297004e-03	5.865170e+00	4.264956e+00	4.292243e+00	1.212511e-01	1.021036e-01
6.189719465935159e-03	5.865170e+00	4.264956e+00	4.296138e+00	1.183582e-01	1.021036e-01
6.192180337541070e-03	5.865170e+00	4.264957e+00	4.300186e+00	1.158776e-01	1.021036e-01
6.195277576680981e-03	5.865170e+00	4.264958e+00	4.305281e+00	1.133689e-01	1.021036e-01
6.199465762901917e-03	5.865170e+00	4.264959e+00	4.312169e+00	1.107091e-01	1.021036e-01
6.203824582000443e-03	5.865170e+00	4.264960e+00	4.319336e+00	1.086995e-01	1.021036e-01
6.212542220197494e-03	5.865170e+00	4.264961e+00	4.333669e+00	1.060581e-01	1.021036e-01
6.222307845197493e-03	5.865170e+00	4.264961e+00	4.349722e+00	1.042464e-01	1.021036e-01
6.232073470197493e-03	5.865170e+00	4.264962e+00	4.365773e+00	1.032537e-01	1.021036e-01
6.241839095197493e-03	5.865170e+00	4.264962e+00	4.381822e+00	1.027215e-01	1.021036e-01
6.251604720197493e-03	5.865170e+00	4.264962e+00	4.397870e+00	1.024357e-01	1.021036e-01
6.261370345197493e-03	5.865170e+00	4.264962e+00	4.413915e+00	1.022822e-01	1.021036e-01
6.271135970197492e-03	5.865170e+00	4.264962e+00	4.429959e+00	1.021996e-01	1.021036e-01
6.280901595197492e-03	5.865170e+00	4.264962e+00	4.446002e+00	1.021552e-01	1.021036e-01
6.290667220197492e-03	5.865170e+00	4.264962e+00	4.462044e+00	1.021313e-01	1.021036e-01
6.300432845197492e-03	5.865170e+00	4.264962e+00	4.478085e+00	1.021185e-01	1.021036e-01
6.310198470197492e-03	5.865170e+00	4.264962e+00	4.494123e+00	1.021116e-01	1.021036e-01
6.319964095197491e-03	5.865170e+00	4.264962e+00	4.510162e+00	1.021079e-01	1.021036e-01
6.329729720197491e-03	5.865170e+00	4.264962e+00	4.526199e+00	1.021059e-01	1.021036e-01
6.339495345197491e-03	5.865170e+00	4.264962e+00	4.542235e+00	1.021048e-01	1.021036e-01
6.349260970197491e-03	5.865170e+00	4.264962e+00	4.558270e+00	1.021042e-01	1.021036e-01
6.359026595197491e-03	5.865170e+00	4.264962e+00	4.574305e+00	1.021039e-01	1.021036e-01
6.368792220197490e-03	5.865170e+00	4.264962e+00	4.590337e+00	1.021038e-01	1.021036e-01
6.378557845197490e-03	5.865170e+00	4.264962e+00	4.606369e+00	1.021037e-01	1.021036e-01
6.388323470197490e-03	5.865170e+00	4.264962e+00	4.622400e+00	1.021036e-01	1.021036e-01
6.398089095197490e-03	5.865170e+00	4.264962e+00	4.638430e+00	1.021038e-01	1.021036e-01
6.399309798322489e-03	5.865170e+00	4.264962e+00	4.640434e+00	1.021038e-01	1.021036e-01
6.401751204572490e-03	5.865170e+00	4.264962e+00	4.644441e+00	1.021036e-01	1.021036e-01
6.414513397990844e-03	5.865170e+00	4.264962e+00	4.665387e+00	1.021036e-01	1.021036e-01
6.434044647990844e-03	5.865170e+00	4.264962e+00	4.697440e+00	1.021036e-01	1.021036e-01
6.463341522990843e-03	5.865170e+00	4.264962e+00	4.745511e+00	1.021036e-01	1.021036e-01
6.498218755133700e-03	5.865170e+00	4.264962e+00	4.802727e+00	1.021036e-01	1.021036e-01
6.533095987276557e-03	5.865170e+00	4.264962e+00	4.859929e+00	1.021036e-01	1.021036e-01
6.567973219419413e-03	5.865170e+00	4.264962e+00	4.917119e+00	1.021036e-01	1.021036e-01
6.602850451562269e-03	5.865170e+00	4.264962e+00	4.974295e+00	1.021036e-01	1.021036e-01
6.637727683705125e-03	5.865170e+00	4.264962e+00	5.031457e+00	1.021036e-01	1.021036e-01
6.672604915847982e-03	5.865170e+00	4.264962e+00	5.088606e+00	1.021036e-01	1.021036e-01
6.707482147990838e-03	5.865170e+00	4.264962e+00	5.145742e+00	1.021036e-01	1.021036e-01
6.834435272990835e-03	5.865170e+00	4.264962e+00	5.353604e+00	1.021036e-01	1.021036e-01
6.867917415847978e-03	5.865170e+00	4.264962e+00	5.408396e+00	1.021036e-01	1.020484e-01
6.901399558705119e-03	5.865170e+00	4.264962e+00	5.463175e+00	1.021036e-01	1.020293e-01
6.934881701562262e-03	5.865170e+00	4.264962e+00	5.517942e+00	1.021036e-01	1.020463e-01
6.968363844419404e-03	5.865170e+00	4.264962e+00	5.572697e+00	1.021036e-01	1.020992e-01
7.001845987276547e-03	5.865170e+00	4.264962e+00	5.627439e+00	1.021036e-01	1.021881e-01
7.035328130133688e-03	5.865170e+00	4.264962e+00	5.682169e+00	1.021036e-01	1.023131e-01
7.068810272990830e-03	5.865170e+00	4.264962e+00	5.736887e+00	1.021036e-01	1.024741e-01
7.088341522990830e-03	5.865170e+00	4.264962e+00	5.768800e+00	1.021036e-01	1.033774e-01
7.098107147990830e-03	5.865171e+00	4.264962e+00	5.784754e+00	1.021036e-01	1.044680e-01
7.107872772990830e-03	5.865172e+00	4.264962e+00	5.800708e+00	1.021036e-01	1.065045e-01
7.117638397990829e-03	5.865173e+00	4.264962e+00	5.816660e+00	1.021036e-01	1.103659e-01
7.127404022990829e-03	5.865176e+00	4.264962e+00	5.832612e+00	1.021036e-01	1.181091e-01
7.137169647990829e-03	5.865179e+00	4.264962e+00	5.848562e+00	1.021036e-01	1.368828e-01
7.145267274453225e-03	5.865181e+00	4.264962e+00	5.861787e+00	1.021036e-01	1.659153e-01
7.145324494912210e-03	5.865181e+00	4.264962e+00	5.861880e+00	1.021036e-01	1.664452e-01
7.145858552529397e-03	5.865182e+00	4.264962e+00	5.862752e+00	1.021036e-01	1.729319e-01
7.146468904091897e-03	5.865182e+00	4.264962e+00	5.863750e+00	1.021036e-01	1.846515e-01
7.147359582391860e-03	5.865182e+00	4.264962e+00	5.865204e+00	1.021036e-01	2.089463e-01
7.147380007401630e-03	5.865182e+00	4.264962e+00	5.865237e+00	1.021036e-01	2.098281e-01
7.147420857421169e-03	5.865182e+00	4.264962e+00	5.865304e+00	1.021036e-01	2.122597e-01
7.147502557460246e-03	5.865182e+00	4.264962e+00	5.865438e+00	1.021036e-01	2.184268e-01
7.147665957538400e-03	5.865182e+00	4.264962e+00	5.865704e+00	1.021036e-01	2.373674e-01
7.147784317423378e-03	5.865182e+00	4.264962e+00	5.865898e+00	1.021036e-01	2.723734e-01
7.147865855576213e-03	5.865182e+00	4.264962e+00	5.866031e+00	1.021036e-01	3.410474e-01
7.147894671407523e-03	5.865182e+00	4.264962e+00	5.866077e+00	1.021036e-01	4.049988e-01
7.147915520650393e-03	5.865182e+00	4.264962e+00	5.866112e+00	1.021036e-01	4.856277e-01
7.147929346456711e-03	5.865183e+00	4.264962e+00	5.866134e+00	1.021036e-01	5.534105e-01
7.147943985848257e-03	5.865183e+00	4.264962e+00	5.866158e+00	1.021036e-01	6.344431e-01
7.147973264631348e-03	5.865183e+00	4.264962e+00	5.866206e+00	1.021036e-01	8.124391e-01
7.148031822197531e-03	5.865183e+00	4.264962e+00	5.866302e+00	1.021036e-01	1.208581e+00
7.148148937329895e-03	5.865183e+00	4.264962e+00	5.866493e+00	1.021036e-01	2.074887e+00
7.148176259709571e-03	5.865183e+00	4.264962e+00	5.866538e+00	1.021036e-01	2.294595e+00
7.148230904468922e-03	5.865183e+00	4.264962e+00	5.866627e+00	1.021036e-01	2.764244e+00
7.148269265232268e-03	5.865183e+00	4.264962e+00	5.866689e+00	1.021036e-01	3.107713e+00
7.148307744589423e-03	5.865183e+00	4.264962e+00	5.866752e+00	1.021036e-01	3.465771e+00
7.148323990127917e-03	5.865183e+00	4.264962e+00	5.866779e+00	1.021036e-01	3.620787e+00
7.148331161023239e-03	5.865183e+00	4.264962e+00	5.866790e+00	1.021036e-01	3.690361e+00
7.148337090263821e-03	5.865183e+00	4.264962e+00	5.866800e+00	1.021036e-01	3.748382e+00
7.148342929054622e-03	5.865183e+00	4.264962e+00	5.866810e+00	1.021036e-01	3.805941e+00
7.148354606636223e-03	5.865183e+00	4.264962e+00	5.866829e+00	1.021036e-01	3.922283e+00
7.148375451613577e-03	5.865183e+00	4.264962e+00	5.866863e+00	1.021036e-01	4.132228e+00
7.148383158542431e-03	5.865183e+00	4.264962e+00	5.866875e+00	1.021036e-01	4.210680e+00
7.148388626152221e-03	5.865183e+00	4.264962e+00	5.866884e+00	1.021036e-01	4.266841e+00
7.148393641127362e-03	5.865183e+00	4.264962e+00	5.866893e+00	1.021036e-01	4.318629e+00
7.148398824275606e-03	5.865183e+00	4.264962e+00	5.866901e+00	1.021036e-01	4.372411e+00
7.148404173306699e-03	5.865183e+00	4.264962e+00	5.866910e+00	1.021036e-01	4.428214e+00
7.148412341555907e-03	5.865183e+00	4.264962e+00	5.866924e+00	1.021036e-01	4.513891e+00
7.148417645026187e-03	5.865183e+00	4.264962e+00	5.866932e+00	1.021036e-01	4.569812e+00
7.148422130576640e-03	5.865183e+00	4.264962e+00	5.866939e+00	1.021036e-01	4.617338e+00
7.148425797934890e-03	5.865183e+00	4.264962e+00	5.866944e+00	1.021036e-01	4.656345e+00
7.148429797574128e-03	5.865183e+00	4.264962e+00	5.866949e+00	1.021036e-01	4.699032e+00
7.148433553824995e-03	5.865183e+00	4.264962e+00	5.866953e+00	1.021036e-01	4.739235e+00
7.148435719415482e-03	5.865183e+00	4.264962e+00	5.866956e+00	1.021036e-01	4.762463e+00
7.148436257012403e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.768237e+00
7.148436552368821e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.771411e+00
7.148436687559212e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.772864e+00
7.148436744695153e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.773479e+00
7.148436756887282e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.773610e+00
7.148436762524577e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.773670e+00
7.148436770353038e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.773755e+00
7.148436778354027e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.773840e+00
7.148436791262137e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.773979e+00
7.148436803972999e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.774116e+00
7.148436823317711e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.774324e+00
7.148436845218546e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.774559e+00
7.148436883519452e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.774971e+00
7.148436938264264e-03	5.865183e+00	4.264962e+00	5.866957e+00	1.021036e-01	4.775560e+00
7.148437047753888e-03	5.865183e+00	4.264962e+00	5.866958e+00	1.021036e-01	4.776737e+00
7.148437266733135e-03	5.865183e+00	4.264962e+00	5.866958e+00	1.021036e-01	4.779092e+00
